TOP.60be4ee9.000a3f39	START
TOP.60c3c14f.000a7675	folder_config->session_dir	.
TOP.60c3c14f.000a7675	folder_config->shared_dir	.
TOP.60c3c14f.000a7675	user_options->separator	:
TOP.60c3c14f.000a7675	user_options->encoding_from	utf-8
TOP.60c3c14f.000a7675	user_options->encoding_to	utf-8
TOP.60c3c14f.000a7675	user_options->outfile	C:\Users\Nico\Desktop\Tarea4-Cripto\outputCrackedHash\output1.txt
TOP.60c3c14f.000a7675	user_options->rule_buf_l	:
TOP.60c3c14f.000a7675	user_options->rule_buf_r	:
TOP.60c3c14f.000a7675	user_options->session	hashcat
TOP.60c3c14f.000a7675	user_options->limit	0
TOP.60c3c14f.000a7675	user_options->skip	0
TOP.60c3c14f.000a7675	user_options->attack_mode	0
TOP.60c3c14f.000a7675	user_options->benchmark	0
TOP.60c3c14f.000a7675	user_options->benchmark_all	0
TOP.60c3c14f.000a7675	user_options->bitmap_max	18
TOP.60c3c14f.000a7675	user_options->bitmap_min	16
TOP.60c3c14f.000a7675	user_options->debug_mode	0
TOP.60c3c14f.000a7675	user_options->hash_info	0
TOP.60c3c14f.000a7675	user_options->force	1
TOP.60c3c14f.000a7675	user_options->hwmon_disable	0
TOP.60c3c14f.000a7675	user_options->hwmon_temp_abort	90
TOP.60c3c14f.000a7675	user_options->hash_mode	0
TOP.60c3c14f.000a7675	user_options->hex_charset	0
TOP.60c3c14f.000a7675	user_options->hex_salt	0
TOP.60c3c14f.000a7675	user_options->hex_wordlist	0
TOP.60c3c14f.000a7675	user_options->hook_threads	8
TOP.60c3c14f.000a7675	user_options->increment	0
TOP.60c3c14f.000a7675	user_options->increment_max	256
TOP.60c3c14f.000a7675	user_options->increment_min	1
TOP.60c3c14f.000a7675	user_options->keep_guessing	0
TOP.60c3c14f.000a7675	user_options->kernel_accel	0
TOP.60c3c14f.000a7675	user_options->kernel_loops	0
TOP.60c3c14f.000a7675	user_options->kernel_threads	0
TOP.60c3c14f.000a7675	user_options->keyspace	0
TOP.60c3c14f.000a7675	user_options->left	0
TOP.60c3c14f.000a7675	user_options->logfile_disable	0
TOP.60c3c14f.000a7675	user_options->loopback	0
TOP.60c3c14f.000a7675	user_options->machine_readable	0
TOP.60c3c14f.000a7675	user_options->markov_classic	0
TOP.60c3c14f.000a7675	user_options->markov_disable	0
TOP.60c3c14f.000a7675	user_options->markov_threshold	256
TOP.60c3c14f.000a7675	user_options->backend_info	0
TOP.60c3c14f.000a7675	user_options->backend_vector_width	0
TOP.60c3c14f.000a7675	user_options->optimized_kernel_enable	0
TOP.60c3c14f.000a7675	user_options->outfile_autohex	1
TOP.60c3c14f.000a7675	user_options->outfile_check_timer	5
TOP.60c3c14f.000a7675	user_options->outfile_format	3
TOP.60c3c14f.000a7675	user_options->wordlist_autohex_disable	0
TOP.60c3c14f.000a7675	user_options->potfile_disable	0
TOP.60c3c14f.000a7675	user_options->progress_only	0
TOP.60c3c14f.000a7675	user_options->quiet	0
TOP.60c3c14f.000a7675	user_options->remove	0
TOP.60c3c14f.000a7675	user_options->remove_timer	60
TOP.60c3c14f.000a7675	user_options->restore	0
TOP.60c3c14f.000a7675	user_options->restore_disable	0
TOP.60c3c14f.000a7675	user_options->restore_timer	60
TOP.60c3c14f.000a7675	user_options->rp_files_cnt	0
TOP.60c3c14f.000a7675	user_options->rp_gen	0
TOP.60c3c14f.000a7675	user_options->rp_gen_func_max	4
TOP.60c3c14f.000a7675	user_options->rp_gen_func_min	1
TOP.60c3c14f.000a7675	user_options->rp_gen_seed	0
TOP.60c3c14f.000a7675	user_options->runtime	0
TOP.60c3c14f.000a7675	user_options->scrypt_tmto	0
TOP.60c3c14f.000a7675	user_options->segment_size	33554432
TOP.60c3c14f.000a7675	user_options->self_test_disable	0
TOP.60c3c14f.000a7675	user_options->slow_candidates	0
TOP.60c3c14f.000a7675	user_options->show	0
TOP.60c3c14f.000a7675	user_options->speed_only	0
TOP.60c3c14f.000a7675	user_options->spin_damp	0
TOP.60c3c14f.000a7675	user_options->status	0
TOP.60c3c14f.000a7675	user_options->status_json	0
TOP.60c3c14f.000a7675	user_options->status_timer	10
TOP.60c3c14f.000a7675	user_options->stdout_flag	0
TOP.60c3c14f.000a7675	user_options->usage	0
TOP.60c3c14f.000a7675	user_options->username	0
TOP.60c3c14f.000a7675	user_options->veracrypt_pim_start	485
TOP.60c3c14f.000a7675	user_options->veracrypt_pim_stop	485
TOP.60c3c14f.000a7675	user_options->version	0
TOP.60c3c14f.000a7675	user_options->workload_profile	2
TOP.60c3c14f.000a7675	user_options->brain_client	0
TOP.60c3c14f.000a7675	user_options->brain_client_features	2
TOP.60c3c14f.000a7675	user_options->brain_server	0
TOP.60c3c14f.000a7675	user_options->brain_server_timer	300
TOP.60c3c14f.000a7675	user_options->brain_port	6863
TOP.60c3c14f.000a7675	user_options->brain_session	0
TOP.60c3c14f.000a7675	hashes->hashfile	c:\Users\Nico\Desktop\Tarea4-Cripto\hashes\archivo_1
TOP.60c3c14f.000a7675	hashes->hashlist_mode	5
TOP.60c3c14f.000a7675	hashes->hashlist_format	0
TOP.60c3c14f.000a7675	hashes->hashes_cnt	0
TOP.60c3c14f.000a7675	hashes->digests_cnt	1000
TOP.60c3c14f.000a7675	hashes->digests_done	0
TOP.60c3c14f.000a7675	hashes->salts_cnt	1
TOP.60c3c14f.000a7675	hashes->salts_done	0
TOP.60c3c14f.000a7675	SUB.60c3c150.00015419	START
TOP.60c3c14f.000a7675	SUB.60c3c150.00015419	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_1.dict
TOP.60c3c14f.000a7675	SUB.60c3c150.00015419	runtime_start	1623441744
TOP.60c3c14f.000a7675	SUB.60c3c150.00015419	runtime_stop	1623441744
TOP.60c3c14f.000a7675	SUB.60c3c150.00015419	status-after-work	5
TOP.60c3c14f.000a7675	SUB.60c3c150.00015419	STOP
TOP.60c3c14f.000a7675	SUB.60c3c150.0008b83f	START
TOP.60c3c14f.000a7675	SUB.60c3c150.0008b83f	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_2.dict
TOP.60c3c14f.000a7675	SUB.60c3c150.0008b83f	runtime_start	1623441744
TOP.60c3c14f.000a7675	SUB.60c3c150.0008b83f	runtime_stop	1623441750
TOP.60c3c14f.000a7675	SUB.60c3c150.0008b83f	status-after-work	6
TOP.60c3c14f.000a7675	SUB.60c3c150.0008b83f	STOP
TOP.60c3c14f.000a7675	proc_start	1623441743
TOP.60c3c14f.000a7675	proc_stop	1623441751
TOP.60c3c14f.000a7675	STOP
TOP.60c3c22b.000ec1f8	START
TOP.60c3c22b.000ec1f8	folder_config->cwd	C:\Users\Nico\Desktop\Tarea4-Cripto\hashcat-6.2.1
TOP.60c3c22b.000ec1f8	folder_config->install_dir	.
TOP.60c3c22b.000ec1f8	folder_config->profile_dir	.
TOP.60c3c22b.000ec1f8	folder_config->session_dir	.
TOP.60c3c22b.000ec1f8	folder_config->shared_dir	.
TOP.60c3c22b.000ec1f8	user_options->separator	:
TOP.60c3c22b.000ec1f8	user_options->encoding_from	utf-8
TOP.60c3c22b.000ec1f8	user_options->encoding_to	utf-8
TOP.60c3c22b.000ec1f8	user_options->outfile	C:\Users\Nico\Desktop\Tarea4-Cripto\outputCrackedHash\output1.txt
TOP.60c3c22b.000ec1f8	user_options->rule_buf_l	:
TOP.60c3c22b.000ec1f8	user_options->rule_buf_r	:
TOP.60c3c22b.000ec1f8	user_options->session	hashcat
TOP.60c3c22b.000ec1f8	user_options->limit	0
TOP.60c3c22b.000ec1f8	user_options->skip	0
TOP.60c3c22b.000ec1f8	user_options->attack_mode	0
TOP.60c3c22b.000ec1f8	user_options->benchmark	0
TOP.60c3c22b.000ec1f8	user_options->benchmark_all	0
TOP.60c3c22b.000ec1f8	user_options->bitmap_max	18
TOP.60c3c22b.000ec1f8	user_options->bitmap_min	16
TOP.60c3c22b.000ec1f8	user_options->debug_mode	0
TOP.60c3c22b.000ec1f8	user_options->hash_info	0
TOP.60c3c22b.000ec1f8	user_options->force	1
TOP.60c3c22b.000ec1f8	user_options->hwmon_disable	0
TOP.60c3c22b.000ec1f8	user_options->hwmon_temp_abort	90
TOP.60c3c22b.000ec1f8	user_options->hash_mode	0
TOP.60c3c22b.000ec1f8	user_options->hex_charset	0
TOP.60c3c22b.000ec1f8	user_options->hex_salt	0
TOP.60c3c22b.000ec1f8	user_options->hex_wordlist	0
TOP.60c3c22b.000ec1f8	user_options->hook_threads	8
TOP.60c3c22b.000ec1f8	user_options->increment	0
TOP.60c3c22b.000ec1f8	user_options->increment_max	256
TOP.60c3c22b.000ec1f8	user_options->increment_min	1
TOP.60c3c22b.000ec1f8	user_options->keep_guessing	0
TOP.60c3c22b.000ec1f8	user_options->kernel_accel	0
TOP.60c3c22b.000ec1f8	user_options->kernel_loops	0
TOP.60c3c22b.000ec1f8	user_options->kernel_threads	0
TOP.60c3c22b.000ec1f8	user_options->keyspace	0
TOP.60c3c22b.000ec1f8	user_options->left	0
TOP.60c3c22b.000ec1f8	user_options->logfile_disable	0
TOP.60c3c22b.000ec1f8	user_options->loopback	0
TOP.60c3c22b.000ec1f8	user_options->machine_readable	0
TOP.60c3c22b.000ec1f8	user_options->markov_classic	0
TOP.60c3c22b.000ec1f8	user_options->markov_disable	0
TOP.60c3c22b.000ec1f8	user_options->markov_threshold	256
TOP.60c3c22b.000ec1f8	user_options->backend_info	0
TOP.60c3c22b.000ec1f8	user_options->backend_vector_width	0
TOP.60c3c22b.000ec1f8	user_options->optimized_kernel_enable	0
TOP.60c3c22b.000ec1f8	user_options->outfile_autohex	1
TOP.60c3c22b.000ec1f8	user_options->outfile_check_timer	5
TOP.60c3c22b.000ec1f8	user_options->outfile_format	3
TOP.60c3c22b.000ec1f8	user_options->wordlist_autohex_disable	0
TOP.60c3c22b.000ec1f8	user_options->potfile_disable	0
TOP.60c3c22b.000ec1f8	user_options->progress_only	0
TOP.60c3c22b.000ec1f8	user_options->quiet	0
TOP.60c3c22b.000ec1f8	user_options->remove	0
TOP.60c3c22b.000ec1f8	user_options->remove_timer	60
TOP.60c3c22b.000ec1f8	user_options->restore	0
TOP.60c3c22b.000ec1f8	user_options->restore_disable	0
TOP.60c3c22b.000ec1f8	user_options->restore_timer	60
TOP.60c3c22b.000ec1f8	user_options->rp_files_cnt	0
TOP.60c3c22b.000ec1f8	user_options->rp_gen	0
TOP.60c3c22b.000ec1f8	user_options->rp_gen_func_max	4
TOP.60c3c22b.000ec1f8	user_options->rp_gen_func_min	1
TOP.60c3c22b.000ec1f8	user_options->rp_gen_seed	0
TOP.60c3c22b.000ec1f8	user_options->runtime	0
TOP.60c3c22b.000ec1f8	user_options->scrypt_tmto	0
TOP.60c3c22b.000ec1f8	user_options->segment_size	33554432
TOP.60c3c22b.000ec1f8	user_options->self_test_disable	0
TOP.60c3c22b.000ec1f8	user_options->slow_candidates	0
TOP.60c3c22b.000ec1f8	user_options->show	0
TOP.60c3c22b.000ec1f8	user_options->speed_only	0
TOP.60c3c22b.000ec1f8	user_options->spin_damp	0
TOP.60c3c22b.000ec1f8	user_options->status	0
TOP.60c3c22b.000ec1f8	user_options->status_json	0
TOP.60c3c22b.000ec1f8	user_options->status_timer	10
TOP.60c3c22b.000ec1f8	user_options->stdout_flag	0
TOP.60c3c22b.000ec1f8	user_options->usage	0
TOP.60c3c22b.000ec1f8	user_options->username	0
TOP.60c3c22b.000ec1f8	user_options->veracrypt_pim_start	485
TOP.60c3c22b.000ec1f8	user_options->veracrypt_pim_stop	485
TOP.60c3c22b.000ec1f8	user_options->version	0
TOP.60c3c22b.000ec1f8	user_options->workload_profile	2
TOP.60c3c22b.000ec1f8	user_options->brain_client	0
TOP.60c3c22b.000ec1f8	user_options->brain_client_features	2
TOP.60c3c22b.000ec1f8	user_options->brain_server	0
TOP.60c3c22b.000ec1f8	user_options->brain_server_timer	300
TOP.60c3c22b.000ec1f8	user_options->brain_port	6863
TOP.60c3c22b.000ec1f8	user_options->brain_session	0
TOP.60c3c22b.000ec1f8	hashes->hashfile	c:\Users\Nico\Desktop\Tarea4-Cripto\hashes\archivo_1
TOP.60c3c22b.000ec1f8	hashes->hashlist_mode	5
TOP.60c3c22b.000ec1f8	hashes->hashlist_format	0
TOP.60c3c22b.000ec1f8	hashes->hashes_cnt	0
TOP.60c3c22b.000ec1f8	hashes->digests_cnt	1000
TOP.60c3c22b.000ec1f8	hashes->digests_done	0
TOP.60c3c22b.000ec1f8	hashes->salts_cnt	1
TOP.60c3c22b.000ec1f8	hashes->salts_done	0
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000364ec	START
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000364ec	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_1.dict
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000364ec	runtime_start	1623441964
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000364ec	runtime_stop	1623441964
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000364ec	status-after-work	5
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000364ec	STOP
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000b6927	START
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000b6927	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_2.dict
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000b6927	runtime_start	1623441964
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000b6927	runtime_stop	1623441969
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000b6927	status-after-work	6
TOP.60c3c22b.000ec1f8	SUB.60c3c22c.000b6927	STOP
TOP.60c3c22b.000ec1f8	proc_start	1623441963
TOP.60c3c22b.000ec1f8	proc_stop	1623441970
TOP.60c3c22b.000ec1f8	STOP
TOP.60c3c7f9.000f0403	START
TOP.60c3c7f9.000f0403	folder_config->cwd	C:\Users\Nico\Desktop\Tarea4-Cripto\hashcat-6.2.1
TOP.60c3c7f9.000f0403	folder_config->install_dir	.
TOP.60c3c7f9.000f0403	folder_config->profile_dir	.
TOP.60c3c7f9.000f0403	folder_config->session_dir	.
TOP.60c3c7f9.000f0403	folder_config->shared_dir	.
TOP.60c3c7f9.000f0403	user_options->separator	:
TOP.60c3c7f9.000f0403	user_options->encoding_from	utf-8
TOP.60c3c7f9.000f0403	user_options->encoding_to	utf-8
TOP.60c3c7f9.000f0403	user_options->outfile	C:\Users\Nico\Desktop\Tarea4-Cripto\outputCrackedHash\output1.txt
TOP.60c3c7f9.000f0403	user_options->rule_buf_l	:
TOP.60c3c7f9.000f0403	user_options->rule_buf_r	:
TOP.60c3c7f9.000f0403	user_options->session	hashcat
TOP.60c3c7f9.000f0403	user_options->limit	0
TOP.60c3c7f9.000f0403	user_options->skip	0
TOP.60c3c7f9.000f0403	user_options->attack_mode	0
TOP.60c3c7f9.000f0403	user_options->benchmark	0
TOP.60c3c7f9.000f0403	user_options->benchmark_all	0
TOP.60c3c7f9.000f0403	user_options->bitmap_max	18
TOP.60c3c7f9.000f0403	user_options->bitmap_min	16
TOP.60c3c7f9.000f0403	user_options->debug_mode	0
TOP.60c3c7f9.000f0403	user_options->hash_info	0
TOP.60c3c7f9.000f0403	user_options->force	1
TOP.60c3c7f9.000f0403	user_options->hwmon_disable	0
TOP.60c3c7f9.000f0403	user_options->hwmon_temp_abort	90
TOP.60c3c7f9.000f0403	user_options->hash_mode	0
TOP.60c3c7f9.000f0403	user_options->hex_charset	0
TOP.60c3c7f9.000f0403	user_options->hex_salt	0
TOP.60c3c7f9.000f0403	user_options->hex_wordlist	0
TOP.60c3c7f9.000f0403	user_options->hook_threads	8
TOP.60c3c7f9.000f0403	user_options->increment	0
TOP.60c3c7f9.000f0403	user_options->increment_max	256
TOP.60c3c7f9.000f0403	user_options->increment_min	1
TOP.60c3c7f9.000f0403	user_options->keep_guessing	0
TOP.60c3c7f9.000f0403	user_options->kernel_accel	0
TOP.60c3c7f9.000f0403	user_options->kernel_loops	0
TOP.60c3c7f9.000f0403	user_options->kernel_threads	0
TOP.60c3c7f9.000f0403	user_options->keyspace	0
TOP.60c3c7f9.000f0403	user_options->left	0
TOP.60c3c7f9.000f0403	user_options->logfile_disable	0
TOP.60c3c7f9.000f0403	user_options->loopback	0
TOP.60c3c7f9.000f0403	user_options->machine_readable	0
TOP.60c3c7f9.000f0403	user_options->markov_classic	0
TOP.60c3c7f9.000f0403	user_options->markov_disable	0
TOP.60c3c7f9.000f0403	user_options->markov_threshold	256
TOP.60c3c7f9.000f0403	user_options->backend_info	0
TOP.60c3c7f9.000f0403	user_options->backend_vector_width	0
TOP.60c3c7f9.000f0403	user_options->optimized_kernel_enable	0
TOP.60c3c7f9.000f0403	user_options->outfile_autohex	1
TOP.60c3c7f9.000f0403	user_options->outfile_check_timer	5
TOP.60c3c7f9.000f0403	user_options->outfile_format	3
TOP.60c3c7f9.000f0403	user_options->wordlist_autohex_disable	0
TOP.60c3c7f9.000f0403	user_options->potfile_disable	0
TOP.60c3c7f9.000f0403	user_options->progress_only	0
TOP.60c3c7f9.000f0403	user_options->quiet	0
TOP.60c3c7f9.000f0403	user_options->remove	0
TOP.60c3c7f9.000f0403	user_options->remove_timer	60
TOP.60c3c7f9.000f0403	user_options->restore	0
TOP.60c3c7f9.000f0403	user_options->restore_disable	0
TOP.60c3c7f9.000f0403	user_options->restore_timer	60
TOP.60c3c7f9.000f0403	user_options->rp_files_cnt	0
TOP.60c3c7f9.000f0403	user_options->rp_gen	0
TOP.60c3c7f9.000f0403	user_options->rp_gen_func_max	4
TOP.60c3c7f9.000f0403	user_options->rp_gen_func_min	1
TOP.60c3c7f9.000f0403	user_options->rp_gen_seed	0
TOP.60c3c7f9.000f0403	user_options->runtime	0
TOP.60c3c7f9.000f0403	user_options->scrypt_tmto	0
TOP.60c3c7f9.000f0403	user_options->segment_size	33554432
TOP.60c3c7f9.000f0403	user_options->self_test_disable	0
TOP.60c3c7f9.000f0403	user_options->slow_candidates	0
TOP.60c3c7f9.000f0403	user_options->show	0
TOP.60c3c7f9.000f0403	user_options->speed_only	0
TOP.60c3c7f9.000f0403	user_options->spin_damp	0
TOP.60c3c7f9.000f0403	user_options->status	0
TOP.60c3c7f9.000f0403	user_options->status_json	0
TOP.60c3c7f9.000f0403	user_options->status_timer	10
TOP.60c3c7f9.000f0403	user_options->stdout_flag	0
TOP.60c3c7f9.000f0403	user_options->usage	0
TOP.60c3c7f9.000f0403	user_options->username	0
TOP.60c3c7f9.000f0403	user_options->veracrypt_pim_start	485
TOP.60c3c7f9.000f0403	user_options->veracrypt_pim_stop	485
TOP.60c3c7f9.000f0403	user_options->version	0
TOP.60c3c7f9.000f0403	user_options->workload_profile	2
TOP.60c3c7f9.000f0403	user_options->brain_client	0
TOP.60c3c7f9.000f0403	user_options->brain_client_features	2
TOP.60c3c7f9.000f0403	user_options->brain_server	0
TOP.60c3c7f9.000f0403	user_options->brain_server_timer	300
TOP.60c3c7f9.000f0403	user_options->brain_port	6863
TOP.60c3c7f9.000f0403	user_options->brain_session	0
TOP.60c3c7f9.000f0403	hashes->hashfile	c:\Users\Nico\Desktop\Tarea4-Cripto\hashes\archivo_1
TOP.60c3c7f9.000f0403	hashes->hashlist_mode	5
TOP.60c3c7f9.000f0403	hashes->hashlist_format	0
TOP.60c3c7f9.000f0403	hashes->hashes_cnt	0
TOP.60c3c7f9.000f0403	hashes->digests_cnt	1000
TOP.60c3c7f9.000f0403	hashes->digests_done	0
TOP.60c3c7f9.000f0403	hashes->salts_cnt	1
TOP.60c3c7f9.000f0403	hashes->salts_done	0
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.00033f4c	START
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.00033f4c	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_1.dict
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.00033f4c	runtime_start	1623443450
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.00033f4c	runtime_stop	1623443450
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.00033f4c	status-after-work	5
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.00033f4c	STOP
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.000b21f2	START
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.000b21f2	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_2.dict
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.000b21f2	runtime_start	1623443450
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.000b21f2	runtime_stop	1623443455
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.000b21f2	status-after-work	6
TOP.60c3c7f9.000f0403	SUB.60c3c7fa.000b21f2	STOP
TOP.60c3c7f9.000f0403	proc_start	1623443449
TOP.60c3c7f9.000f0403	proc_stop	1623443456
TOP.60c3c7f9.000f0403	STOP
TOP.60c3cab9.0008fc71	START
TOP.60c3cab9.0008fc71	folder_config->cwd	C:\Users\Nico\Desktop\Tarea4-Cripto\hashcat-6.2.1
TOP.60c3cab9.0008fc71	folder_config->install_dir	.
TOP.60c3cab9.0008fc71	folder_config->profile_dir	.
TOP.60c3cab9.0008fc71	folder_config->session_dir	.
TOP.60c3cab9.0008fc71	folder_config->shared_dir	.
TOP.60c3cab9.0008fc71	user_options->separator	:
TOP.60c3cab9.0008fc71	user_options->encoding_from	utf-8
TOP.60c3cab9.0008fc71	user_options->encoding_to	utf-8
TOP.60c3cab9.0008fc71	user_options->outfile	C:\Users\Nico\Desktop\Tarea4-Cripto\outputCrackedHash\output1.txt
TOP.60c3cab9.0008fc71	user_options->rule_buf_l	:
TOP.60c3cab9.0008fc71	user_options->rule_buf_r	:
TOP.60c3cab9.0008fc71	user_options->session	hashcat
TOP.60c3cab9.0008fc71	user_options->limit	0
TOP.60c3cab9.0008fc71	user_options->skip	0
TOP.60c3cab9.0008fc71	user_options->attack_mode	0
TOP.60c3cab9.0008fc71	user_options->benchmark	0
TOP.60c3cab9.0008fc71	user_options->benchmark_all	0
TOP.60c3cab9.0008fc71	user_options->bitmap_max	18
TOP.60c3cab9.0008fc71	user_options->bitmap_min	16
TOP.60c3cab9.0008fc71	user_options->debug_mode	0
TOP.60c3cab9.0008fc71	user_options->hash_info	0
TOP.60c3cab9.0008fc71	user_options->force	1
TOP.60c3cab9.0008fc71	user_options->hwmon_disable	0
TOP.60c3cab9.0008fc71	user_options->hwmon_temp_abort	90
TOP.60c3cab9.0008fc71	user_options->hash_mode	0
TOP.60c3cab9.0008fc71	user_options->hex_charset	0
TOP.60c3cab9.0008fc71	user_options->hex_salt	0
TOP.60c3cab9.0008fc71	user_options->hex_wordlist	0
TOP.60c3cab9.0008fc71	user_options->hook_threads	8
TOP.60c3cab9.0008fc71	user_options->increment	0
TOP.60c3cab9.0008fc71	user_options->increment_max	256
TOP.60c3cab9.0008fc71	user_options->increment_min	1
TOP.60c3cab9.0008fc71	user_options->keep_guessing	0
TOP.60c3cab9.0008fc71	user_options->kernel_accel	0
TOP.60c3cab9.0008fc71	user_options->kernel_loops	0
TOP.60c3cab9.0008fc71	user_options->kernel_threads	0
TOP.60c3cab9.0008fc71	user_options->keyspace	0
TOP.60c3cab9.0008fc71	user_options->left	0
TOP.60c3cab9.0008fc71	user_options->logfile_disable	0
TOP.60c3cab9.0008fc71	user_options->loopback	0
TOP.60c3cab9.0008fc71	user_options->machine_readable	0
TOP.60c3cab9.0008fc71	user_options->markov_classic	0
TOP.60c3cab9.0008fc71	user_options->markov_disable	0
TOP.60c3cab9.0008fc71	user_options->markov_threshold	256
TOP.60c3cab9.0008fc71	user_options->backend_info	0
TOP.60c3cab9.0008fc71	user_options->backend_vector_width	0
TOP.60c3cab9.0008fc71	user_options->optimized_kernel_enable	0
TOP.60c3cab9.0008fc71	user_options->outfile_autohex	1
TOP.60c3cab9.0008fc71	user_options->outfile_check_timer	5
TOP.60c3cab9.0008fc71	user_options->outfile_format	3
TOP.60c3cab9.0008fc71	user_options->wordlist_autohex_disable	0
TOP.60c3cab9.0008fc71	user_options->potfile_disable	0
TOP.60c3cab9.0008fc71	user_options->progress_only	0
TOP.60c3cab9.0008fc71	user_options->quiet	0
TOP.60c3cab9.0008fc71	user_options->remove	0
TOP.60c3cab9.0008fc71	user_options->remove_timer	60
TOP.60c3cab9.0008fc71	user_options->restore	0
TOP.60c3cab9.0008fc71	user_options->restore_disable	0
TOP.60c3cab9.0008fc71	user_options->restore_timer	60
TOP.60c3cab9.0008fc71	user_options->rp_files_cnt	0
TOP.60c3cab9.0008fc71	user_options->rp_gen	0
TOP.60c3cab9.0008fc71	user_options->rp_gen_func_max	4
TOP.60c3cab9.0008fc71	user_options->rp_gen_func_min	1
